Name,Grow Year,Location,Distributor,Yield,Maturity,Seed Size,Harvestability,bean_type,Released Year,Market Class,Common Mosaic Virus R1,Common Mosaic Virus R15,Anthracnose R17,Anthracnose R23,Anthracnose R73,Common Blight,Pedigree
OAC 23-P1,2023.0,Winchester,OACG,4042.6,103.3,45.4,2.3,coloured bean,,pinto,,,,,,,ACUG 16-NDP1/PT9-5-6
OAC 23-P1,2023.0,St. Thomas,OACG,2711.4,91.5,41.0,2.8,coloured bean,,pinto,,,,,,,ACUG 16-NDP1/PT9-5-6
OAC 23-P1,2023.0,Exeter,OACG,3731.4,92.5,41.2,2.5,coloured bean,,pinto,,,,,,,ACUG 16-NDP1/PT9-5-6
OAC Endevour,2020.0,St. Thomas,OACG,3464.0,89.3,71.0,,coloured bean,,pinto,,,,,,,
OAC Endevour,2020.0,Exeter,OACG,2592.0,93.0,66.1,,coloured bean,,pinto,,,,,,,
OAC Endevour,2020.0,Woodstock,OACG,2084.0,92.3,59.3,,coloured bean,,pinto,,,,,,,
OAC Endevour,2020.0,Elora,OACG,2909.0,83.3,66.2,,coloured bean,,pinto,,,,,,,
OAC Endevour,2021.0,Woodstock,OACG,2299.0,83.8,70.4,,coloured bean,,pinto,,,,,,,
OAC Endevour,2021.0,Exeter,OACG,2820.0,86.0,62.2,,coloured bean,,pinto,,,,,,,
OAC Endevour,2021.0,St. Thomas,OACG,1953.0,83.0,63.5,,coloured bean,,pinto,,,,,,,
OAC Endevour,2022.0,Woodstock,OACG,2666.42,86.0,71.375,,coloured bean,,pinto,,,,,,,
OAC Endevour,2022.0,Elora,OACG,1937.79,88.0,71.3,,coloured bean,,pinto,,,,,,,
OAC Endevour,2022.0,St. Thomas,OACG,1822.25,102.0,78.0,,coloured bean,,pinto,,,,,,,
OAC Paint,2021.0,Exeter,OACG,2960.0,100.3,32.6,2.5,coloured bean,,pinto,,,,,,,BLKX9205E/Stampede
OAC Paint,2021.0,Winchester,OACG,4148.0,107.5,34.6,4.3,coloured bean,,pinto,,,,,,,BLKX9205E/Stampede
OAC Paint,2021.0,St. Thomas,OACG,3780.0,95.0,34.0,3.9,coloured bean,,pinto,,,,,,,BLKX9205E/Stampede
OAC Sienna,2020.0,Winchester,OACG,4002.0,100.3,45.9,,coloured bean,,Pinto,,,,,,,
OAC Sienna,2020.0,Exeter,OACG,2944.0,93.3,41.3,1.3,coloured bean,,Pinto,,,,,,,
OAC Sienna,2020.0,St. Thomas,OACG,4709.0,90.3,44.8,2.8,coloured bean,,Pinto,,,,,,,
OAC Sienna,2021.0,Exeter,OACG,3493.0,88.5,35.4,3.0,coloured bean,,Pinto,,,,,,,
OAC Sienna,2021.0,Winchester,OACG,4831.0,105.0,40.3,4.8,coloured bean,,Pinto,,,,,,,
OAC Sienna,2021.0,St. Thomas,OACG,2921.0,80.0,19.6,4.8,coloured bean,,Pinto,,,,,,,
OAC Sienna,2022.0,Winchester,OACG,3959.52,107.5,,2.25,coloured bean,,Pinto,,,,,,,
OAC Sienna,2022.0,Exeter,OACG,2523.13,85.0,44.1136,2.25,coloured bean,,Pinto,,,,,,,
OAC Sienna,2023.0,Exeter,OACG,3775.0,89.8,40.0,3.5,coloured bean,,Pinto,,,,,,,
OAC Sienna,2023.0,Winchester,OACG,4552.2,96.0,45.5,3.0,coloured bean,,Pinto,,,,,,,
OAC Sienna,2023.0,St. Thomas,OACG,4258.9,84.0,40.4,2.8,coloured bean,,Pinto,,,,,,,
Vibrant,2023.0,Winchester,CHCK,4515.0,96.5,43.1,2.5,coloured bean,,Pinto,,,,,,,
Vibrant,2023.0,Exeter,CHCK,3991.0,91.0,36.4,2.6,coloured bean,,Pinto,,,,,,,
Vibrant,2023.0,St. Thomas,CHCK,3710.3,87.0,38.7,3.3,coloured bean,,Pinto,,,,,,,
Windbreaker,2021.0,Exeter,CANT,2577.0,87.5,37.1,3.5,coloured bean,,Pinto,,,,,,,
Windbreaker,2021.0,Winchester,CANT,4601.0,104.5,38.4,4.8,coloured bean,,Pinto,,,,,,,
Windbreaker,2021.0,St. Thomas,CANT,3220.0,74.8,21.4,5.0,coloured bean,,Pinto,,,,,,,
Windbreaker,2022.0,Winchester,CANT,2962.75,107.0,,2.625,coloured bean,,Pinto,,,,,,,
Windbreaker,2022.0,Exeter,CANT,1872.39,84.0,45.8392,4.0,coloured bean,,Pinto,,,,,,,
Windbreaker,2023.0,Exeter,CANT,3429.3,90.5,39.8,4.0,coloured bean,,Pinto,,,,,,,
Windbreaker,2023.0,St. Thomas,CANT,3769.9,84.0,44.0,3.3,coloured bean,,Pinto,,,,,,,
Windbreaker,2023.0,Winchester,CANT,4407.6,94.5,46.6,4.0,coloured bean,,Pinto,,,,,,,
Caldera (11511),2018.0,Winchester,ADMA,3837.0,,45.5,,coloured bean,,Small Red,,,,,,,
Caldera (11511),2018.0,Exeter,ADMA,3987.0,113.0,45.5,2.3,coloured bean,,Small Red,,,,,,,
Caldera (11511),2018.0,St. Thomas,ADMA,3806.0,102.0,40.1,4.0,coloured bean,,Small Red,,,,,,,
OAC Rosito,2013.0,Kippen,HDCI,3793.6,103.7,23.2,1.4,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2013.0,St. Thomas,HDCI,3094.5,81.2,20.1,2.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2014.0,St. Thomas,HDCI,1945.06,92.5,20.7,3.5,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2015.0,Kippen,HDCI,2984.01,113.0,22.9,4.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2015.0,St. Thomas,HDCI,2310.06,85.0,19.5,2.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2016.0,St. Thomas,HDCI,3690.12,94.0,23.6,2.75,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2016.0,Exeter,HDCI,3343.2,96.0,23.1825,1.875,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2017.0,Winchester,HDCI,3843.0,107.3,23.4,1.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2017.0,St. Thomas,HDCI,4105.0,89.0,23.7,2.4,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2017.0,Exeter,HDCI,4252.0,96.0,22.3,2.5,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2018.0,St. Thomas,HDCI,3502.0,98.5,24.5,3.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2018.0,Winchester,HDCI,2304.0,,25.4,,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2018.0,Exeter,HDCI,3987.0,112.5,26.0,1.3,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2019.0,Exeter,HDCI,3470.0,90.5,24.3,1.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2019.0,St. Thomas,HDCI,4335.2,81.0,22.7,3.1,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2019.0,Winchester,HDCI,4912.0,92.5,27.0,,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2020.0,Exeter,HDCI,2921.0,96.0,22.6,1.3,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2020.0,Winchester,HDCI,3290.0,100.3,25.4,,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2020.0,St. Thomas,HDCI,4605.0,87.0,25.8,2.5,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2021.0,St. Thomas,HDCI,3355.0,90.0,24.9,3.3,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2021.0,Exeter,HDCI,2655.0,94.3,21.9,1.4,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2021.0,Winchester,HDCI,4566.0,106.0,24.1,1.7,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2022.0,Winchester,HDCI,3255.97,109.0,,1.175,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
OAC Rosito,2022.0,Exeter,HDCI,2115.84,85.75,24.2518,2.0,coloured bean,2017.0,Small Red,R,R,,,S,S,selection out of El Salvador Landrace SR
Reliant,2006.0,Kippen,"COOK, ANDE, HDCI",4391.94,101.39,19.73,,white bean,,White Navy,,,,,,,
Reliant,2006.0,Granton,"COOK, ANDE, HDCI",4298.46,100.0,22.1519,,white bean,,White Navy,,,,,,,
Reliant,2006.0,Kempton,"COOK, ANDE, HDCI",3946.48,92.0,20.15,,white bean,,White Navy,,,,,,,
Reliant,2007.0,Brussels,"COOK, ANDE, HDCI",1930.08,89.92,16.0,,white bean,,White Navy,,,,,,,
Reliant,2007.0,Kippen,"COOK, ANDE, HDCI",3547.79,95.34,20.27,,white bean,,White Navy,,,,,,,
Reliant,2007.0,Elora,"COOK, ANDE, HDCI",2658.98,106.24,21.8902,,white bean,,White Navy,,,,,,,
Reliant,2008.0,Kippen,"COOK, ANDE, HDCI",3608.3,102.24,17.26,,white bean,,White Navy,,,,,,,
Reliant,2008.0,St. Thomas,"COOK, ANDE, HDCI",3120.27,92.33,18.033,,white bean,,White Navy,,,,,,,
Reliant,2008.0,Elora,"COOK, ANDE, HDCI",2190.43,112.28,19.4982,,white bean,,White Navy,,,,,,,
Reliant,2008.0,Brussels,"COOK, ANDE, HDCI",4404.73,106.7,18.8,,white bean,,White Navy,,,,,,,
Reliant,2009.0,Blyth,"COOK, ANDE, HDCI",3072.29,107.64,17.563,,white bean,,White Navy,,,,,,,
Reliant,2009.0,Elora,"COOK, ANDE, HDCI",2137.54,119.908,17.95,,white bean,,White Navy,,,,,,,
Reliant,2009.0,Kippen,"COOK, ANDE, HDCI",3318.55,99.8854,20.5884,,white bean,,White Navy,,,,,,,
Reliant,2010.0,St. Thomas,"COOK, ANDE, HDCI",3824.78,84.6507,20.3978,,white bean,,White Navy,,,,,,,
Reliant,2010.0,Blyth,"COOK, ANDE, HDCI",3785.31,98.3992,21.1037,,white bean,,White Navy,,,,,,,
Reliant,2010.0,Elora,"COOK, ANDE, HDCI",3128.08,109.563,19.5187,,white bean,,White Navy,,,,,,,
Reliant,2010.0,Granton,"COOK, ANDE, HDCI",2397.89,97.6448,18.5258,,white bean,,White Navy,,,,,,,
Reliant,2010.0,Woodstock,"COOK, ANDE, HDCI",3942.97,105.716,20.3246,,white bean,,White Navy,,,,,,,
Reliant,2010.0,Kippen,"COOK, ANDE, HDCI",3378.28,95.9618,20.9196,,white bean,,White Navy,,,,,,,
Reliant,2011.0,St. Thomas,"COOK, ANDE, HDCI",2777.0,92.0,23.3,3.2,white bean,,White Navy,,,,,,,
Reliant,2011.0,Woodstock,"COOK, ANDE, HDCI",2217.0,112.0,21.3,3.4,white bean,,White Navy,,,,,,,
Reliant,2011.0,Kippen,"COOK, ANDE, HDCI",3327.0,105.0,20.9,2.8,white bean,,White Navy,,,,,,,
Reliant,2011.0,Granton,"COOK, ANDE, HDCI",2205.0,99.0,22.4,1.8,white bean,,White Navy,,,,,,,
Reliant,2011.0,Elora,"COOK, ANDE, HDCI",1435.0,107.0,21.4,3.5,white bean,,White Navy,,,,,,,
Reliant,2011.0,Brussels,"COOK, ANDE, HDCI",3854.0,111.0,22.9,2.7,white bean,,White Navy,,,,,,,
Reliant,2012.0,Brussels,"COOK, ANDE, HDCI",4185.1,113.4,23.2,1.7,white bean,,White Navy,,,,,,,
Reliant,2012.0,Elora,"COOK, ANDE, HDCI",2804.9,103.1,20.0,3.5,white bean,,White Navy,,,,,,,
Reliant,2012.0,Kippen,"COOK, ANDE, HDCI",3177.9,99.4,21.2,1.9,white bean,,White Navy,,,,,,,
Reliant,2012.0,St. Thomas,"COOK, ANDE, HDCI",3316.7,83.2,19.6,2.3,white bean,,White Navy,,,,,,,
Reliant,2013.0,St. Thomas,"COOK, ANDE, HDCI",3547.5,83.3,16.9,2.0,white bean,,White Navy,,,,,,,
Reliant,2013.0,Kippen,"COOK, ANDE, HDCI",4087.9,110.9,19.5,2.1,white bean,,White Navy,,,,,,,
Reliant,2013.0,Elora,"COOK, ANDE, HDCI",3928.7,122.3,20.7,4.1,white bean,,White Navy,,,,,,,
Reliant,2013.0,Blyth,"COOK, ANDE, HDCI",3703.9,108.0,19.9,2.63,white bean,,White Navy,,,,,,,
RExeterer,2007.0,Kippen,HDCI,3882.2,98.42,20.96,,white bean,,White Navy,,,,,,,
RExeterer,2008.0,Kippen,HDCI,4040.58,103.14,19.96,,white bean,,White Navy,,,,,,,
RExeterer,2008.0,St. Thomas,HDCI,4793.0,93.33,20.2,,white bean,,White Navy,,,,,,,
RExeterer,2008.0,Elora,HDCI,2533.32,118.79,19.1419,,white bean,,White Navy,,,,,,,
RExeterer,2008.0,Brussels,HDCI,5121.77,108.9,19.93,,white bean,,White Navy,,,,,,,
RExeterer,2009.0,Blyth,HDCI,3505.96,110.917,19.2438,,white bean,,White Navy,,,,,,,
RExeterer,2009.0,Elora,HDCI,2645.76,114.796,18.25,,white bean,,White Navy,,,,,,,
RExeterer,2009.0,Kippen,HDCI,3896.37,105.295,20.8842,,white bean,,White Navy,,,,,,,
RExeterer,2010.0,St. Thomas,HDCI,4273.37,88.5195,20.9551,,white bean,,White Navy,,,,,,,
RExeterer,2010.0,Blyth,HDCI,4105.3,97.7442,22.1982,,white bean,,White Navy,,,,,,,
RExeterer,2010.0,Granton,HDCI,2632.03,97.8889,19.9353,,white bean,,White Navy,,,,,,,
RExeterer,2010.0,Elora,HDCI,2952.05,108.52,19.4239,,white bean,,White Navy,,,,,,,
RExeterer,2010.0,Kippen,HDCI,3745.64,95.6472,22.0441,,white bean,,White Navy,,,,,,,
RExeterer,2010.0,Woodstock,HDCI,5111.76,107.876,21.8722,,white bean,,White Navy,,,,,,,
RExeterer,2011.0,Kippen,HDCI,3502.0,110.0,17.1,2.3,white bean,,White Navy,,,,,,,
RExeterer,2011.0,St. Thomas,HDCI,2961.0,94.0,21.1,2.5,white bean,,White Navy,,,,,,,
RExeterer,2011.0,Granton,HDCI,2971.0,97.0,22.2,2.0,white bean,,White Navy,,,,,,,
RExeterer,2011.0,Brussels,HDCI,3858.0,112.0,23.8,1.7,white bean,,White Navy,,,,,,,
RExeterer,2011.0,Woodstock,HDCI,3555.0,116.0,20.2,2.9,white bean,,White Navy,,,,,,,
RExeterer,2011.0,Elora,HDCI,981.0,108.0,19.2,3.2,white bean,,White Navy,,,,,,,
RExeterer,2012.0,Brussels,HDCI,3846.4,116.3,23.7,1.4,white bean,,White Navy,,,,,,,
RExeterer,2012.0,Elora,HDCI,2566.3,103.7,20.9,3.1,white bean,,White Navy,,,,,,,
RExeterer,2012.0,St. Thomas,HDCI,3920.0,85.6,21.8,2.5,white bean,,White Navy,,,,,,,
RExeterer,2012.0,Kippen,HDCI,3216.7,100.8,22.2,1.0,white bean,,White Navy,,,,,,,
RExeterer,2013.0,St. Thomas,HDCI,3819.4,90.0,19.3,2.6,white bean,,White Navy,,,,,,,
RExeterer,2013.0,Kippen,HDCI,3825.0,112.0,22.4,1.4,white bean,,White Navy,,,,,,,
RExeterer,2013.0,Elora,HDCI,4346.9,120.2,21.6,3.1,white bean,,White Navy,,,,,,,
RExeterer,2013.0,Blyth,HDCI,3814.4,107.4,21.0,1.38,white bean,,White Navy,,,,,,,
RExeterer,2014.0,Woodstock,HDCI,3384.95,109.25,20.0637,3.375,white bean,,White Navy,,,,,,,
RExeterer,2014.0,Elora,HDCI,4028.19,114.25,21.4405,2.75,white bean,,White Navy,,,,,,,
RExeterer,2014.0,Harrow-Blyth,HDCI,4304.08,94.0,22.9,3.0,white bean,,White Navy,,,,,,,
RExeterer,2014.0,Blyth,HDCI,4552.61,131.5,21.3624,,white bean,,White Navy,,,,,,,
RExeterer,2014.0,St. Thomas,HDCI,3030.82,101.0,18.8,3.5,white bean,,White Navy,,,,,,,
RExeterer,2015.0,Woodstock,HDCI,3489.12,104.0,20.16,3.0,white bean,,White Navy,,,,,,,
RExeterer,2015.0,Elora,HDCI,3608.53,101.0,19.85,3.38,white bean,,White Navy,,,,,,,
RExeterer,2015.0,Blyth,HDCI,3734.45,116.0,22.39,2.75,white bean,,White Navy,,,,,,,
RExeterer,2015.0,Kippen,HDCI,3781.2,114.0,20.8,2.83,white bean,,White Navy,,,,,,,
RExeterer,2016.0,Elora,HDCI,2865.98,107.5,,2.375,white bean,,White Navy,,,,,,,
RExeterer,2016.0,St. Thomas,HDCI,3745.89,98.25,23.2,2.875,white bean,,White Navy,,,,,,,
RExeterer,2016.0,Woodstock,HDCI,1568.57,100.75,,2.25,white bean,,White Navy,,,,,,,
RExeterer,2016.0,Blyth,HDCI,3136.75,103.75,21.575,1.875,white bean,,White Navy,,,,,,,
RExeterer,2016.0,Exeter,HDCI,3679.33,96.0,19.1625,2.75,white bean,,White Navy,,,,,,,
RExeterer,2017.0,St. Thomas,HDCI,3823.0,96.3,21.7,2.5,white bean,,White Navy,,,,,,,
RExeterer,2017.0,Elora,HDCI,3802.0,103.3,22.0,2.4,white bean,,White Navy,,,,,,,
RExeterer,2017.0,Auburn,HDCI,4083.0,112.0,20.2,2.4,white bean,,White Navy,,,,,,,
RExeterer,2017.0,Woodstock,HDCI,2477.0,96.8,23.3,2.6,white bean,,White Navy,,,,,,,
RExeterer,2018.0,Exeter,HDCI,3906.0,112.8,21.9,1.8,white bean,,White Navy,,,,,,,
RExeterer,2018.0,Elora,HDCI,3471.0,91.0,20.9,3.3,white bean,,White Navy,,,,,,,
RExeterer,2018.0,St. Thomas,HDCI,3604.0,101.5,23.2,3.3,white bean,,White Navy,,,,,,,
RExeterer,2018.0,Woodstock,HDCI,4526.0,98.5,23.0,2.4,white bean,,White Navy,,,,,,,
RExeterer,2019.0,Auburn,HDCI,3701.0,97.3,20.9,1.9,white bean,,White Navy,,,,,,,
RExeterer,2019.0,St. Thomas,HDCI,4632.0,90.0,21.8,3.9,white bean,,White Navy,,,,,,,
RExeterer,2019.0,Winchester,HDCI,3783.0,105.8,24.7,,white bean,,White Navy,,,,,,,
RExeterer,2019.0,Exeter,HDCI,3646.0,92.0,21.2,2.8,white bean,,White Navy,,,,,,,
RExeterer,2019.0,Elora,HDCI,2530.0,104.5,24.5,2.4,white bean,,White Navy,,,,,,,
RExeterer,2019.0,Woodstock,HDCI,2900.0,101.5,22.4,2.4,white bean,,White Navy,,,,,,,
RExeterer,2020.0,Auburn,HDCI,3639.0,121.0,20.8,3.4,white bean,,White Navy,,,,,,,
RExeterer,2020.0,St. Thomas,HDCI,4905.0,100.7,22.6,2.5,white bean,,White Navy,,,,,,,
RExeterer,2020.0,Elora,HDCI,2515.0,98.8,21.4,3.4,white bean,,White Navy,,,,,,,
RExeterer,2020.0,Exeter,HDCI,3481.0,106.5,20.3,2.5,white bean,,White Navy,,,,,,,
RExeterer,2020.0,Winchester,HDCI,3717.0,105.8,23.6,,white bean,,White Navy,,,,,,,
RExeterer,2020.0,Woodstock,HDCI,2105.0,93.9,19.9,2.9,white bean,,White Navy,,,,,,,
RExeterer,2021.0,Exeter,HDCI,3028.0,107.8,19.5,2.0,white bean,,White Navy,,,,,,,
RExeterer,2021.0,Auburn,HDCI,3307.0,102.0,18.7,2.5,white bean,,White Navy,,,,,,,
RExeterer,2021.0,Winchester,HDCI,3707.0,114.0,21.1,2.3,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Auburn,HDCI,3491.07,103.0,20.4675,3.0,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Woodstock,HDCI,,89.75,22.425,1.875,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Elora,HDCI,1133.1,104.0,22.55,3.125,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Winchester,HDCI,2735.25,109.75,20.375,1.6,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Auburn,HDCI,3491.07,103.0,20.4675,3.0,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Elora,HDCI,1133.1,104.0,22.55,3.125,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Woodstock,HDCI,,89.75,22.425,1.875,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Exeter,HDCI,2596.7,96.0,22.315,3.5,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Winchester,HDCI,2735.25,109.75,20.375,1.6,white bean,,White Navy,,,,,,,
RExeterer,2022.0,Exeter,HDCI,2596.7,96.0,22.315,3.5,white bean,,White Navy,,,,,,,
RExeterer,2023.0,Winchester,HDCI,3754.4,109.0,22.9,2.9,white bean,,White Navy,,,,,,,
RExeterer,2023.0,St. Thomas,HDCI,4114.6,99.3,22.2,2.3,white bean,,White Navy,,,,,,,
RExeterer,2023.0,Woodstock,HDCI,2343.7,111.8,22.9,3.1,white bean,,White Navy,,,,,,,
RExeterer,2023.0,Elora,HDCI,2352.4,116.0,22.0,3.8,white bean,,White Navy,,,,,,,
RExeterer,2023.0,Auburn,HDCI,4339.9,101.8,21.2,3.5,white bean,,White Navy,,,,,,,
RExeterer,2023.0,Exeter,HDCI,3994.9,102.0,21.5,3.1,white bean,,White Navy,,,,,,,
RExeterer,2024.0,Woodstock,HDCI,3706.0,93.8,20.9,3.3,white bean,,White Navy,,,,,,,
RExeterer,2024.0,Winchester,HDCI,3844.9,106.0,21.4,2.5,white bean,,White Navy,,,,,,,
RExeterer,2024.0,Elora,HDCI,3463.1,89.8,20.9,2.5,white bean,,White Navy,,,,,,,
RExeterer,2024.0,Blyth,HDCI,3777.1,89.3,20.7,4.5,white bean,,White Navy,,,,,,,
RExeterer,2024.0,Exeter,HDCI,2832.0,91.0,20.7,2.5,white bean,,White Navy,,,,,,,
Rogue,2016.0,St. Thomas,HDCI,3585.48,99.0,21.7,4.0,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2016.0,Exeter,HDCI,3260.57,96.0,17.675,3.125,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2016.0,Woodstock,HDCI,1891.73,99.75,,3.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2016.0,Blyth,HDCI,3140.25,103.0,20.725,3.25,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2016.0,Elora,HDCI,3309.26,111.25,,4.25,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2017.0,Elora,HDCI,3573.0,102.8,20.8,2.9,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2017.0,St. Thomas,HDCI,4091.0,93.3,19.4,3.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2017.0,Auburn,HDCI,4005.0,109.3,18.7,2.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2017.0,Woodstock,HDCI,3177.0,100.5,24.1,3.1,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2018.0,Exeter,HDCI,3808.0,113.0,21.2,2.4,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2018.0,St. Thomas,HDCI,3622.0,102.0,21.7,3.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2018.0,Elora,HDCI,3669.0,96.3,21.7,3.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2018.0,Woodstock,HDCI,5000.0,100.0,23.0,3.0,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2019.0,Auburn,HDCI,3459.0,97.8,18.3,2.8,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2019.0,Elora,HDCI,3069.0,104.5,21.2,2.8,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2019.0,Exeter,HDCI,3628.0,91.5,18.2,4.3,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2019.0,St. Thomas,HDCI,4287.0,86.0,20.4,4.2,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2019.0,Winchester,HDCI,3507.0,102.0,25.0,,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2019.0,Woodstock,HDCI,4123.0,102.8,22.1,2.6,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2020.0,Auburn,HDCI,3586.0,118.5,19.8,3.9,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2020.0,Elora,HDCI,2777.0,98.5,21.5,3.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2020.0,Exeter,HDCI,3895.0,105.8,19.4,3.0,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2020.0,St. Thomas,HDCI,4425.0,98.7,21.8,2.7,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2020.0,Winchester,HDCI,3900.0,103.0,21.6,,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2020.0,Woodstock,HDCI,2799.0,92.8,20.5,2.8,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2021.0,Winchester,HDCI,4099.0,114.5,18.7,4.1,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2021.0,Exeter,HDCI,3219.0,106.0,17.5,2.8,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2021.0,Auburn,HDCI,3551.0,99.3,18.1,2.3,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Auburn,HDCI,3395.25,97.5,19.8975,5.0,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Elora,HDCI,1461.42,95.75,22.775,3.125,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Woodstock,HDCI,,93.5,22.3,2.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Winchester,HDCI,3584.82,109.75,18.925,3.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Exeter,HDCI,2345.04,93.25,19.485,4.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Auburn,HDCI,3395.25,97.5,19.8975,5.0,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Elora,HDCI,1461.42,95.75,22.775,3.125,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Exeter,HDCI,2345.04,93.25,19.485,4.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
Rogue,2022.0,Woodstock,HDCI,,93.5,22.3,2.5,white bean,2020.0,White Navy,R,R,,,R,R,Apex/H5211-36253
