Year,Location,Code,Cultivar Name,Distributor,Yield,Maturity,Seed Size,Dir Harv Suit,bean_type,trial_group,White Mold
2024,EXET,10292,Blackbeard,WEHB,3342.5,87.8,23.9,1.3,coloured bean,minor,
2024,WINC,10292,Blackbeard,WEHB,4791.3,98.8,24.0,1.3,coloured bean,minor,
2010,KPPN,10152,Blackjack,GTSL,3614.44,97.75,22.49,,coloured bean,minor,
2010,WOOD,10152,Blackjack,GTSL,4075.18,109.5,25.072,,coloured bean,minor,
2010,WOOD,10152,Blackjack,GTSL,4075.18,109.5,25.072,,coloured bean,minor,
2010,STHM,10152,Blackjack,GTSL,3206.35,85.75,23.175,,coloured bean,minor,
2010,STHM,10152,Blackjack,GTSL,3206.35,85.75,23.175,,coloured bean,minor,
2011,STHM,10152,Blackjack,GTSL,2915.57,93.25,23.375,3.75,coloured bean,minor,
2011,KPPN,10152,Blackjack,GTSL,3306.88,99.25,22.2097,4.375,coloured bean,minor,
2020,AUBN,10342,Blast,HDCI,3105.0,116.3,22.1,3.1,white bean,,
2020,ELOR,10342,Blast,HDCI,3101.0,92.0,23.2,1.5,white bean,,
2020,EXET,10342,Blast,HDCI,3823.0,99.5,22.2,1.8,white bean,,
2020,STHM,10342,Blast,HDCI,5711.0,98.0,23.0,2.3,white bean,,
2020,WINC,10342,Blast,HDCI,4260.0,103.0,24.0,,white bean,,
2020,WOOD,10342,Blast,HDCI,2666.0,91.0,22.2,1.5,white bean,,
2021,EXET,10342,Blast,HDCI,3354.0,97.5,19.5,1.8,white bean,,
2021,AUBN,10342,Blast,HDCI,3902.0,95.0,19.6,1.3,white bean,,
2021,WINC,10342,Blast,HDCI,4746.0,110.8,20.2,2.5,white bean,,
2022,ELOR,10342,Blast,HDCI,1856.59,91.0,23.525,1.75,white bean,,
2022,AUBN,10342,Blast,HDCI,3710.22,97.75,21.8425,2.5,white bean,,
2022,WOOD,10342,Blast,HDCI,,90.75,23.05,1.875,white bean,,
2022,WINC,10342,Blast,HDCI,3622.32,109.25,19.5,1.8,white bean,,
2022,WOOD,10342,Blast,HDCI,,90.75,23.05,1.875,white bean,,
2022,EXET,10342,Blast,HDCI,2408.86,92.0,22.3575,1.5,white bean,,
2022,ELOR,10342,Blast,HDCI,1856.59,91.0,23.525,1.75,white bean,,
2022,AUBN,10342,Blast,HDCI,3710.22,97.75,21.8425,2.5,white bean,,
2022,EXET,10342,Blast,HDCI,2408.86,92.0,22.3575,1.5,white bean,,
2022,WINC,10342,Blast,HDCI,3622.32,109.25,19.5,1.8,white bean,,
2023,WOOD,10342,Blast,HDCI,3315.4,103.5,22.5,2.4,white bean,,
2023,WINC,10342,Blast,HDCI,5060.9,102.3,22.5,1.7,white bean,,
2023,STHM,10342,Blast,HDCI,4402.4,91.5,22.7,2.3,white bean,,
2023,EXET,10342,Blast,HDCI,5133.5,95.8,23.1,1.0,white bean,,
2023,AUBN,10342,Blast,HDCI,4518.6,97.3,21.0,3.1,white bean,,
2023,ELOR,10342,Blast,HDCI,4069.4,112.8,23.0,2.1,white bean,,
2024,WOOD,10342,Blast,HDCI,2997.2,91.3,20.6,2.6,white bean,,
2024,EXET,10342,Blast,HDCI,3276.6,88.0,22.0,1.8,white bean,,
2024,ELOR,10342,Blast,HDCI,2855.4,84.5,20.8,2.3,white bean,,
2024,BLYT,10342,Blast,HDCI,3804.1,86.3,22.2,3.8,white bean,,
2024,WINC,10342,Blast,HDCI,5059.4,100.0,22.2,2.1,white bean,,
2014,BLYT,10205,Blizzard,"PROV, ADMA",4457.01,125.0,20.4551,,white bean,,
2014,WOOD,10205,Blizzard,"PROV, ADMA",3480.11,106.5,20.0,2.75,white bean,,
2014,ELOR,10205,Blizzard,"PROV, ADMA",3737.27,112.25,21.3746,2.375,white bean,,
2014,STHM,10205,Blizzard,"PROV, ADMA",2941.48,94.5,15.7,2.75,white bean,,
2014,HBRY,10205,Blizzard,"PROV, ADMA",4008.66,92.25,21.8,3.25,white bean,,
2015,BLYT,10205,Blizzard,"PROV, ADMA",3806.55,117.0,22.84,2.5,white bean,,
2015,ELOR,10205,Blizzard,"PROV, ADMA",3240.97,103.0,20.49,3.0,white bean,,
2015,WOOD,10205,Blizzard,"PROV, ADMA",3155.09,105.0,23.53,2.0,white bean,,
2015,KPPN,10205,Blizzard,"PROV, ADMA",3671.08,115.0,19.61,2.67,white bean,,
2016,STHM,10205,Blizzard,"PROV, ADMA",4344.29,96.0,23.3,3.25,white bean,,
2016,BLYT,10205,Blizzard,"PROV, ADMA",3578.25,102.25,22.725,2.0,white bean,,
2016,WOOD,10205,Blizzard,"PROV, ADMA",1390.21,101.25,,2.5,white bean,,
2016,EXET,10205,Blizzard,"PROV, ADMA",2578.87,95.0,17.035,2.125,white bean,,
2016,ELOR,10205,Blizzard,"PROV, ADMA",3606.61,111.0,,3.0,white bean,,
2018,EXET,10205,Blizzard,"PROV, ADMA",3846.0,113.8,23.0,2.1,white bean,,
2018,STHM,10205,Blizzard,"PROV, ADMA",4312.0,101.5,23.1,3.5,white bean,,
2018,ELOR,10205,Blizzard,"PROV, ADMA",3259.0,95.5,23.3,2.4,white bean,,
2018,WOOD,10205,Blizzard,"PROV, ADMA",4512.0,99.0,23.1,1.8,white bean,,
2019,AUBN,10205,Blizzard,"PROV, ADMA",3402.0,96.0,20.4,1.5,white bean,,
2019,ELOR,10205,Blizzard,"PROV, ADMA",2915.0,102.0,25.9,1.4,white bean,,
2019,EXET,10205,Blizzard,"PROV, ADMA",3582.0,88.8,20.9,1.5,white bean,,
2019,STHM,10205,Blizzard,"PROV, ADMA",4824.0,84.5,22.2,3.1,white bean,,
2019,WINC,10205,Blizzard,"PROV, ADMA",3993.0,102.3,26.8,,white bean,,
2019,WOOD,10205,Blizzard,"PROV, ADMA",3743.0,99.5,22.9,1.3,white bean,,
2020,AUBN,10205,Blizzard,"PROV, ADMA",3742.0,115.0,20.3,2.5,white bean,,
2020,ELOR,10205,Blizzard,"PROV, ADMA",2838.0,88.5,22.7,2.1,white bean,,
2020,EXET,10205,Blizzard,"PROV, ADMA",3689.0,96.8,19.9,1.8,white bean,,
2020,STHM,10205,Blizzard,"PROV, ADMA",5205.0,91.3,23.1,2.0,white bean,,
2020,WINC,10205,Blizzard,"PROV, ADMA",4099.0,103.0,24.3,,white bean,,
2020,WOOD,10205,Blizzard,"PROV, ADMA",2679.0,83.3,19.2,1.3,white bean,,
2021,WINC,10205,Blizzard,"PROV, ADMA",4079.0,111.5,19.8,1.7,white bean,,
2021,EXET,10205,Blizzard,"PROV, ADMA",3553.0,98.5,19.2,1.4,white bean,,
2021,AUBN,10205,Blizzard,"PROV, ADMA",4029.0,97.0,19.1,1.5,white bean,,
2022,AUBN,10205,Blizzard,"PROV, ADMA",3487.05,94.5,19.2175,2.0,white bean,,
2022,ELOR,10205,Blizzard,"PROV, ADMA",2001.46,93.75,22.6,1.5,white bean,,
2022,WOOD,10205,Blizzard,"PROV, ADMA",,87.75,20.675,1.75,white bean,,
2022,WINC,10205,Blizzard,"PROV, ADMA",3709.47,108.0,19.825,1.275,white bean,,
2022,EXET,10205,Blizzard,"PROV, ADMA",2523.23,88.25,20.59,2.0,white bean,,
2022,ELOR,10205,Blizzard,"PROV, ADMA",2001.46,93.75,22.6,1.5,white bean,,
2022,AUBN,10205,Blizzard,"PROV, ADMA",3487.05,94.5,19.2175,2.0,white bean,,
2022,WOOD,10205,Blizzard,"PROV, ADMA",,87.75,20.675,1.75,white bean,,
2022,WINC,10205,Blizzard,"PROV, ADMA",3709.47,108.0,19.825,1.275,white bean,,
2022,EXET,10205,Blizzard,"PROV, ADMA",2523.23,88.25,20.59,2.0,white bean,,
2023,STHM,10205,Blizzard,"PROV, ADMA",3907.3,87.5,21.7,1.8,white bean,,
2023,WINC,10205,Blizzard,"PROV, ADMA",4457.0,99.0,19.6,1.3,white bean,,
2023,AUBN,10205,Blizzard,"PROV, ADMA",4345.7,93.0,20.2,1.3,white bean,,
2023,ELOR,10205,Blizzard,"PROV, ADMA",3634.7,109.5,21.2,2.4,white bean,,
2023,WOOD,10205,Blizzard,"PROV, ADMA",2487.4,102.3,19.6,2.3,white bean,,
2023,EXET,10205,Blizzard,"PROV, ADMA",4485.7,93.0,21.5,1.8,white bean,,
2024,WOOD,10205,Blizzard,"PROV, ADMA",3160.0,92.5,19.8,2.0,white bean,,
2024,EXET,10205,Blizzard,"PROV, ADMA",2893.6,87.0,19.3,2.3,white bean,,
2024,BLYT,10205,Blizzard,"PROV, ADMA",3788.6,82.0,21.4,3.5,white bean,,
2024,ELOR,10205,Blizzard,"PROV, ADMA",2847.5,84.5,19.7,1.8,white bean,,
2024,WINC,10205,Blizzard,"PROV, ADMA",4391.1,95.8,22.6,2.1,white bean,,
2010,BLYT,10005,Bolt,HDCI,3595.32,93.2977,26.0505,,white bean,,
2010,ELOR,10005,Bolt,HDCI,3330.08,97.4383,21.7895,,white bean,,
2010,KPPN,10005,Bolt,HDCI,3499.85,82.7747,24.9216,,white bean,,
2010,STHM,10005,Bolt,HDCI,3636.58,79.9224,22.9615,,white bean,,
2010,GRAN,10005,Bolt,HDCI,2075.93,89.2897,22.3483,,white bean,,
2010,WOOD,10005,Bolt,HDCI,2937.2,96.3814,20.6341,,white bean,,
2011,KPPN,10005,Bolt,HDCI,3054.0,99.0,20.6,1.8,white bean,,
2011,STHM,10005,Bolt,HDCI,3822.0,85.0,22.9,2.3,white bean,,
2011,GRAN,10005,Bolt,HDCI,2651.0,95.0,27.4,1.9,white bean,,
2011,BRUS,10005,Bolt,HDCI,2834.0,103.0,26.3,1.8,white bean,,
2011,WOOD,10005,Bolt,HDCI,3046.0,111.0,27.8,2.4,white bean,,
2011,ELOR,10005,Bolt,HDCI,1180.0,98.0,25.4,2.4,white bean,,
2012,KPPN,10005,Bolt,HDCI,2243.0,92.6,24.4,1.3,white bean,,
2012,BRUS,10005,Bolt,HDCI,3041.4,103.8,26.0,1.3,white bean,,
2012,ELOR,10005,Bolt,HDCI,3501.7,93.4,18.3,2.6,white bean,,
2012,STHM,10005,Bolt,HDCI,3261.3,80.0,25.4,1.8,white bean,,
2013,KPPN,10005,Bolt,HDCI,3687.1,101.9,25.8,1.1,white bean,,
2013,STHM,10005,Bolt,HDCI,3081.1,83.0,22.5,1.3,white bean,,
2013,ELOR,10005,Bolt,HDCI,4215.8,111.0,23.8,2.0,white bean,,
2013,BLYT,10005,Bolt,HDCI,2983.4,102.2,25.1,1.48,white bean,,
2014,ELOR,10005,Bolt,HDCI,3269.35,107.75,21.9329,2.0,white bean,,
2014,WOOD,10005,Bolt,HDCI,2317.69,104.0,22.4532,2.125,white bean,,
2014,BLYT,10005,Bolt,HDCI,4049.81,116.0,24.3665,,white bean,,
2014,HBRY,10005,Bolt,HDCI,3304.19,92.0,26.1,3.0,white bean,,
2014,STHM,10005,Bolt,HDCI,2991.09,87.5,22.3,2.25,white bean,,
2015,KPPN,10005,Bolt,HDCI,2843.59,105.0,23.25,2.33,white bean,,
2015,ELOR,10005,Bolt,HDCI,2913.09,95.0,23.55,2.75,white bean,,
2015,BLYT,10005,Bolt,HDCI,3199.3,108.0,24.99,2.5,white bean,,
2015,WOOD,10005,Bolt,HDCI,3049.42,101.0,24.36,2.83,white bean,,
2016,STHM,10005,Bolt,HDCI,3142.25,86.5,25.4,2.375,white bean,,
2016,ELOR,10005,Bolt,HDCI,2557.2,103.25,,2.5,white bean,,
2016,WOOD,10005,Bolt,HDCI,1625.09,92.25,,2.5,white bean,,
2016,EXET,10005,Bolt,HDCI,3137.14,90.25,23.645,1.5,white bean,,
2016,BLYT,10005,Bolt,HDCI,2434.5,97.0,24.1,1.375,white bean,,
2017,WOOD,10005,Bolt,HDCI,2497.0,94.0,29.8,1.8,white bean,,
2017,AUBN,10005,Bolt,HDCI,3209.0,103.8,24.1,1.5,white bean,,
2017,ELOR,10005,Bolt,HDCI,3321.0,97.3,23.7,1.3,white bean,,
2017,STHM,10005,Bolt,HDCI,3257.0,81.8,24.6,1.6,white bean,,
2018,EXET,10005,Bolt,HDCI,3559.0,111.8,27.0,1.4,white bean,,
2018,ELOR,10005,Bolt,HDCI,3169.0,87.0,23.3,1.0,white bean,,
2018,WOOD,10005,Bolt,HDCI,4660.0,97.5,27.7,1.6,white bean,,
2018,STHM,10005,Bolt,HDCI,3282.0,96.0,28.9,2.8,white bean,,
2019,AUBN,10005,Bolt,HDCI,3366.0,93.3,22.9,1.6,white bean,,
2019,EXET,10005,Bolt,HDCI,2755.0,87.0,24.3,1.0,white bean,,
2019,WINC,10005,Bolt,HDCI,3314.0,101.3,25.5,,white bean,,
2019,WOOD,10005,Bolt,HDCI,3255.0,93.0,25.3,1.1,white bean,,
2019,ELOR,10005,Bolt,HDCI,2272.0,91.0,26.8,1.8,white bean,,
2019,STHM,10005,Bolt,HDCI,3578.0,79.0,25.3,1.7,white bean,,
2020,WOOD,10005,Bolt,HDCI,2406.0,86.0,23.0,1.8,white bean,,
2020,ELOR,10005,Bolt,HDCI,2467.0,85.8,24.7,2.5,white bean,,
2020,EXET,10005,Bolt,HDCI,3214.0,90.8,23.4,1.5,white bean,,
2020,STHM,10005,Bolt,HDCI,4126.0,89.3,25.8,2.2,white bean,,
2020,AUBN,10005,Bolt,HDCI,3570.0,112.3,25.1,1.6,white bean,,
2020,WINC,10005,Bolt,HDCI,3740.0,99.8,27.9,,white bean,,
2021,EXET,10005,Bolt,HDCI,2680.0,100.8,22.7,1.3,white bean,,
2021,AUBN,10005,Bolt,HDCI,3477.0,97.0,23.5,1.5,white bean,,
2021,WINC,10005,Bolt,HDCI,3393.0,109.8,23.1,1.3,white bean,,
2022,AUBN,10005,Bolt,HDCI,2652.01,91.5,24.2775,2.5,white bean,,
2022,WOOD,10005,Bolt,HDCI,,83.958,25.3965,1.5949,white bean,,
2022,EXET,10005,Bolt,HDCI,1931.63,85.0,22.745,1.75,white bean,,
2022,ELOR,10005,Bolt,HDCI,1047.65,83.25,25.625,2.5,white bean,,
2022,WINC,10005,Bolt,HDCI,2813.3,108.5,22.8,1.425,white bean,,
2022,AUBN,10005,Bolt,HDCI,2652.01,91.5,24.2775,2.5,white bean,,
2022,ELOR,10005,Bolt,HDCI,1047.65,83.25,25.625,2.5,white bean,,
2022,WOOD,10005,Bolt,HDCI,,83.958,25.3965,1.5949,white bean,,
2022,WINC,10005,Bolt,HDCI,2813.3,108.5,22.8,1.425,white bean,,
2022,EXET,10005,Bolt,HDCI,1931.63,85.0,22.745,1.75,white bean,,
2023,WINC,10005,Bolt,HDCI,2798.7,105.8,23.6,1.8,white bean,,
2023,AUBN,10005,Bolt,HDCI,3924.9,98.8,24.7,1.8,white bean,,
2023,STHM,10005,Bolt,HDCI,3114.7,89.3,27.8,2.3,white bean,,
2023,ELOR,10005,Bolt,HDCI,2329.2,107.8,25.2,1.4,white bean,,
2023,WOOD,10005,Bolt,HDCI,1965.6,89.8,23.6,2.1,white bean,,
2023,EXET,10005,Bolt,HDCI,3530.7,94.3,25.3,1.3,white bean,,
2024,WINC,10005,Bolt,HDCI,3497.8,92.5,25.7,1.5,white bean,,
2024,ELOR,10005,Bolt,HDCI,2075.6,84.3,23.2,2.0,white bean,,
2024,WOOD,10005,Bolt,HDCI,2168.8,91.5,21.9,2.3,white bean,,
2024,BLYT,10005,Bolt,HDCI,3335.0,81.3,24.1,3.3,white bean,,
2024,EXET,10005,Bolt,HDCI,1938.1,85.3,24.3,2.0,white bean,,
2005,STHM,10091,C188,ADMA,3637.65,89.5,64.825,,coloured bean,major,
2005,THOR,10091,C188,ADMA,1922.0,90.0,62.0,,coloured bean,major,
2005,KPPN,10091,C188,ADMA,1511.55,96.5,65.92,,coloured bean,major,
2018,WINC,10291,Caldera (11511),ADMA,3837.0,,45.5,,coloured bean,minor,
2018,EXET,10291,Caldera (11511),ADMA,3987.0,113.0,45.5,2.3,coloured bean,minor,
2018,STHM,10291,Caldera (11511),ADMA,3806.0,102.0,40.1,4.0,coloured bean,minor,
2022,WINC,10397,Charro,HDCI,3554.52,109.5,,1.75,coloured bean,minor,
2022,EXET,10397,Charro,HDCI,2726.08,92.5,46.3856,2.5,coloured bean,minor,
2023,EXET,10397,Charro,HDCI,4606.7,93.8,43.0,1.8,coloured bean,minor,
2023,STHM,10397,Charro,HDCI,4791.9,93.0,42.8,2.3,coloured bean,minor,
2023,WINC,10397,Charro,HDCI,4696.3,109.0,45.4,2.6,coloured bean,minor,
2006,KEMP,10012,Cirrus,TVSC,3178.48,84.0,19.8,,white bean,,
2006,GRAN,10012,Cirrus,TVSC,2905.92,90.5,19.483,,white bean,,
2006,ELOR,10012,Cirrus,TVSC,2233.08,92.5,18.7512,,white bean,,
2006,KPPN,10012,Cirrus,TVSC,3658.69,87.92,20.21,,white bean,,
2007,BRUS,10012,Cirrus,TVSC,1889.11,83.45,18.5,,white bean,,
2007,ELOR,10012,Cirrus,TVSC,1545.77,91.45,20.1266,,white bean,,
2007,KPPN,10012,Cirrus,TVSC,3521.15,88.11,21.69,,white bean,,
2008,KPPN,10012,Cirrus,TVSC,3218.96,90.4,17.71,,white bean,,
2008,STHM,10012,Cirrus,TVSC,3581.83,83.67,18.533,,white bean,,
2008,ELOR,10012,Cirrus,TVSC,1885.96,97.73,18.0327,,white bean,,
2008,BRUS,10012,Cirrus,TVSC,4491.79,95.44,20.15,,white bean,,
2009,ELOR,10012,Cirrus,TVSC,1373.62,111.133,16.55,,white bean,,
2009,BLYT,10012,Cirrus,TVSC,2677.0,96.6232,18.3823,,white bean,,
2009,KPPN,10012,Cirrus,TVSC,2529.23,90.3173,20.8415,,white bean,,
2010,WOOD,10155,COB 2159-00,GTSL,4630.86,108.0,26.4829,,coloured bean,minor,
2010,WOOD,10155,COB 2159-00,GTSL,4630.86,108.0,26.4829,,coloured bean,minor,
2010,KPPN,10155,COB 2159-00,GTSL,3217.53,102.0,25.4,,coloured bean,minor,
2010,STHM,10155,COB 2159-00,GTSL,3732.9,83.75,26.125,,coloured bean,minor,
2010,STHM,10155,COB 2159-00,GTSL,3732.9,83.75,26.125,,coloured bean,minor,
2011,STHM,10155,COB 2159-00,GTSL,1764.75,97.0,25.4,3.625,coloured bean,minor,
2011,KPPN,10155,COB 2159-00,GTSL,3290.44,111.0,25.277,4.5,coloured bean,minor,
2012,STHM,10155,COB 2159-00,GTSL,3938.9,88.8,25.88,3.8,coloured bean,minor,
2012,KPPN,10155,COB 2159-00,GTSL,3291.2,108.0,29.18,3.4,coloured bean,minor,
2013,KPPN,10155,COB 2159-00,GTSL,3778.7,111.0,26.5,3.0,coloured bean,minor,
2013,STHM,10155,COB 2159-00,GTSL,3470.7,86.3,23.6,3.0,coloured bean,minor,
2017,WOOD,10290,COB-212-03,GTSL,1392.0,100.3,56.2,,coloured bean,major,
2017,STHM,10290,COB-212-03,GTSL,2846.0,97.3,58.0,,coloured bean,major,
2017,ELOR,10290,COB-212-03,GTSL,2854.0,103.5,62.4,,coloured bean,major,
2017,WOOD,10289,COB-228-03,GTSL,1519.0,90.3,45.4,,coloured bean,major,
2017,STHM,10289,COB-228-03,GTSL,3215.0,81.5,48.3,,coloured bean,major,
2017,ELOR,10289,COB-228-03,GTSL,2381.0,92.5,50.7,,coloured bean,major,
2010,STHM,10092,Crimson,FERB,3642.61,80.75,63.484,,coloured bean,major,
2010,KPPN,10092,Crimson,FERB,2708.46,85.15,67.04,,coloured bean,major,
2010,THOR,10092,Crimson,FERB,3081.0,93.0,64.2,,coloured bean,major,
2005,THOR,10093,D000264,ADMA,2334.0,83.0,49.0,,coloured bean,major,
2005,STHM,10093,D000264,ADMA,2686.8,86.0,53.275,,coloured bean,major,
2005,KPPN,10093,D000264,ADMA,1697.02,88.25,50.27,,coloured bean,major,
2023,WOOD,10425,D1034333,ADMA,,90.0,58.0,,coloured bean,major,
2023,ELOR,10425,D1034333,ADMA,3190.3,108.8,69.3,,coloured bean,major,
2023,EXET,10425,D1034333,ADMA,2975.7,94.0,63.1,,coloured bean,major,
2023,STHM,10425,D1034333,ADMA,1546.8,87.5,57.8,,coloured bean,major,
2015,BLYT,10240,DS105W0,TVSC,4081.33,112.0,25.35,2.88,white bean,,
2015,WOOD,10240,DS105W0,TVSC,3516.88,107.0,23.89,3.67,white bean,,
2015,ELOR,10240,DS105W0,TVSC,3491.89,102.0,23.55,3.87,white bean,,
2015,KPPN,10240,DS105W0,TVSC,3097.4,115.0,20.91,3.33,white bean,,
2016,WOOD,10240,DS105W0,TVSC,1521.29,113.0,,3.625,white bean,,
2016,BLYT,10240,DS105W0,TVSC,3567.0,103.0,23.85,2.625,white bean,,
2016,STHM,10240,DS105W0,TVSC,3250.39,99.25,25.5,4.0,white bean,,
2016,EXET,10240,DS105W0,TVSC,3262.57,96.0,19.7175,3.625,white bean,,
2016,ELOR,10240,DS105W0,TVSC,3702.76,113.75,,4.0,white bean,,
2017,STHM,10240,DS105W0,TVSC,4557.0,91.3,24.6,3.1,white bean,,
2017,ELOR,10240,DS105W0,TVSC,3655.0,104.0,25.8,2.8,white bean,,
2017,AUBN,10240,DS105W0,TVSC,3611.0,106.8,20.0,2.4,white bean,,
2017,WOOD,10240,DS105W0,TVSC,3106.0,105.0,27.6,4.0,white bean,,
2018,EXET,10240,DS105W0,TVSC,3835.0,112.5,23.8,2.9,white bean,,
2018,ELOR,10240,DS105W0,TVSC,2972.0,103.0,26.9,3.3,white bean,,
2018,STHM,10240,DS105W0,TVSC,3879.0,101.5,25.4,3.5,white bean,,
2018,WOOD,10240,DS105W0,TVSC,4991.0,102.8,26.1,3.0,white bean,,
2007,KPPN,10122,Dynasty,HDCI,3384.28,90.5,58.88,,coloured bean,major,
2007,THOR,10122,Dynasty,HDCI,2559.0,99.0,63.2,,coloured bean,major,
2008,STHM,10122,Dynasty,HDCI,3341.98,88.25,66.425,,coloured bean,major,
2008,KPPN,10122,Dynasty,HDCI,2664.77,93.93,63.43,,coloured bean,major,
2008,ELOR,10122,Dynasty,HDCI,2305.57,98.56,64.0638,,coloured bean,major,
2008,MKTN,10122,Dynasty,HDCI,3455.09,95.0,59.7,,coloured bean,major,
2008,THOR,10122,Dynasty,HDCI,3349.0,103.0,71.8,,coloured bean,major,
2009,MKTN,10122,Dynasty,HDCI,3591.82,102.0,63.795,,coloured bean,major,
2009,STHM,10122,Dynasty,HDCI,3498.02,91.0,66.975,,coloured bean,major,
2009,ELOR,10122,Dynasty,HDCI,2054.7,108.0,59.0043,,coloured bean,major,
2009,THOR,10122,Dynasty,HDCI,2866.0,102.0,70.3,,coloured bean,major,
2009,KPPN,10122,Dynasty,HDCI,3774.13,94.13,60.08,,coloured bean,major,
2010,STHM,10122,Dynasty,HDCI,3920.52,82.5,62.915,,coloured bean,major,
2010,KPPN,10122,Dynasty,HDCI,3044.41,89.18,62.56,,coloured bean,major,
2010,THOR,10122,Dynasty,HDCI,2963.0,94.0,65.6,,coloured bean,major,
2011,WOOD,10122,Dynasty,HDCI,2539.0,111.0,67.0,,coloured bean,major,
2011,STHM,10122,Dynasty,HDCI,4585.0,86.0,68.0,,coloured bean,major,
2011,MKTN,10122,Dynasty,HDCI,3170.0,93.0,,,coloured bean,major,
2011,KPPN,10122,Dynasty,HDCI,3315.0,105.0,66.0,,coloured bean,major,
2011,ELOR,10122,Dynasty,HDCI,1818.0,95.0,60.0,,coloured bean,major,
2012,KPPN,10122,Dynasty,HDCI,2042.8,105.3,62.2,,coloured bean,major,
2012,MKTN,10122,Dynasty,HDCI,2756.0,98.3,61.9,,coloured bean,major,
2012,STHM,10122,Dynasty,HDCI,3739.9,82.9,62.6,,coloured bean,major,
2012,ELOR,10122,Dynasty,HDCI,2537.7,93.8,63.7,,coloured bean,major,
2013,ELOR,10122,Dynasty,HDCI,2919.5,109.6,75.83,,coloured bean,major,
2013,STHM,10122,Dynasty,HDCI,3076.3,83.5,60.9,,coloured bean,major,
2013,WOOD,10122,Dynasty,HDCI,1700.7,102.1,72.72,,coloured bean,major,
2013,MKTN,10122,Dynasty,HDCI,2077.9,86.5,67.73,,coloured bean,major,
2013,KPPN,10122,Dynasty,HDCI,2941.2,102.5,65.2,,coloured bean,major,
2014,WOOD,10122,Dynasty,HDCI,2517.98,101.25,66.173,,coloured bean,major,
2014,MKTN,10122,Dynasty,HDCI,3297.6,96.75,78.7,,coloured bean,major,
2014,STHM,10122,Dynasty,HDCI,2879.73,84.5,63.9,,coloured bean,major,
2014,ELOR,10122,Dynasty,HDCI,3116.52,109.5,69.6995,,coloured bean,major,
2015,KPPN,10122,Dynasty,HDCI,2261.57,103.5,70.3,,coloured bean,major,
2015,ELOR,10122,Dynasty,HDCI,2761.51,93.5,65.5,,coloured bean,major,
2015,STHM,10122,Dynasty,HDCI,2807.61,83.25,60.6,,coloured bean,major,
2015,WOOD,10122,Dynasty,HDCI,2464.83,97.75,54.5,,coloured bean,major,
2016,STHM,10122,Dynasty,HDCI,3065.46,87.25,61.7188,,coloured bean,major,
2016,ELOR,10122,Dynasty,HDCI,1826.05,101.5,,,coloured bean,major,
2016,EXET,10122,Dynasty,HDCI,2940.35,93.75,59.0375,,coloured bean,major,
2016,WOOD,10122,Dynasty,HDCI,1937.91,83.25,,,coloured bean,major,
2017,WOOD,10122,Dynasty,HDCI,1628.0,93.0,59.3,,coloured bean,major,
2017,STHM,10122,Dynasty,HDCI,3720.0,87.3,64.0,,coloured bean,major,
2017,ELOR,10122,Dynasty,HDCI,2506.0,94.3,64.8,,coloured bean,major,
2018,STHM,10122,Dynasty,HDCI,3434.0,98.5,71.8,,coloured bean,major,
2018,WOOD,10122,Dynasty,HDCI,4425.0,95.3,62.5,,coloured bean,major,
2018,EXET,10122,Dynasty,HDCI,1484.0,106.8,66.1,,coloured bean,major,
2018,ELOR,10122,Dynasty,HDCI,1847.0,90.0,71.3,,coloured bean,major,
2019,STHM,10122,Dynasty,HDCI,2793.0,83.5,67.6,,coloured bean,major,
2019,WOOD,10122,Dynasty,HDCI,3068.0,98.5,67.5,,coloured bean,major,
2019,ELOR,10122,Dynasty,HDCI,2629.0,103.3,69.0,,coloured bean,major,
2019,EXET,10122,Dynasty,HDCI,2230.0,91.3,64.8,,coloured bean,major,
2020,ELOR,10122,Dynasty,HDCI,2077.0,81.8,58.2,,coloured bean,major,
2020,EXET,10122,Dynasty,HDCI,2228.0,93.5,60.0,,coloured bean,major,
2020,STHM,10122,Dynasty,HDCI,3401.0,94.0,63.7,,coloured bean,major,
2020,WOOD,10122,Dynasty,HDCI,2326.0,90.5,51.8,,coloured bean,major,
2021,STHM,10122,Dynasty,HDCI,2163.0,81.5,59.3,,coloured bean,major,
2021,WOOD,10122,Dynasty,HDCI,2379.0,86.0,66.1,,coloured bean,major,
2021,EXET,10122,Dynasty,HDCI,2848.0,92.0,61.5,,coloured bean,major,
2022,WOOD,10122,Dynasty,HDCI,2980.31,85.0,65.175,,coloured bean,major,
2022,ELOR,10122,Dynasty,HDCI,1825.5,81.0,59.725,,coloured bean,major,
2022,STHM,10122,Dynasty,HDCI,1929.26,98.25,67.7,,coloured bean,major,
2023,WOOD,10122,Dynasty,HDCI,,88.8,60.1,,coloured bean,major,
2023,STHM,10122,Dynasty,HDCI,2457.7,85.0,61.9,,coloured bean,major,
2023,ELOR,10122,Dynasty,HDCI,3751.8,103.5,77.8,,coloured bean,major,
2023,EXET,10122,Dynasty,HDCI,3527.8,92.0,69.0,,coloured bean,major,
2024,ELOR,10122,Dynasty,HDCI,2512.6,83.0,64.1,,coloured bean,major,
2024,EXET,10122,Dynasty,HDCI,2584.3,87.8,58.0,,coloured bean,major,
2024,WOOD,10122,Dynasty,HDCI,2042.1,90.0,56.7,,coloured bean,major,
